,incident_id,mine_type,mine_location,country,worker_age,years_experience,employment_type,job_title,gender,incident_date,day_of_week,incident_time,shift_type,hours_into_shift,equipment_involved,task_at_incident,injury_mechanism,injury_type,body_part_injured,injury_severity,ppe_worn
144,INC-9556021A,formal_small,surface,zimbabwe,42,8.3,operator,other,male,2021-08-23,wednesday,12.8,morning,11.2,components_parts,maintenance_repair,trapped_between,amputation,foot_lower_leg,first_aid,partial
145,INC-DDBDB998,formal_large,underground,other,57,22.7,operator,driller,male,2020-05-12,wednesday,13.4,morning,1.3,none,other,fall_from_height,laceration,torso,days_away,none
146,INC-F8DD62DF,formal_large,underground,south_africa,46,15.4,operator,other,male,2020-03-07,tuesday,21.5,evening,0.4,none,other,other,laceration,upper_extremity,permanent_disability,none
147,INC-4061CEE4,formal_small,surface,south_africa,46,15.4,contractor,truck_operator,male,2021-08-30,friday,10.17,morning,6.8,hand_tools,other,struck_by_object,multiple,torso,temporary_disability,full
148,INC-34C2A993,formal_small,underground,ghana,65,4.9,contractor,other,male,2021-11-03,friday,11.61,morning,6.9,earth_moving,other,struck_by_rock,laceration,multiple,days_away,partial
149,INC-F51A2E81,formal_large,surface,tanzania,58,9.8,operator,other,male,2022-08-17,sunday,11.36,morning,5.6,mobile_equipment,directing_equipment,other,amputation,torso,days_away,full
150,INC-FE828045,artisanal,surface,zimbabwe,25,0.7,operator,welder,male,2024-11-07,monday,13.55,morning,5.6,mobile_equipment,directing_equipment,falling,contusion,multiple,days_away,none
151,INC-62E383CA,artisanal,surface,other,46,6.0,operator,truck_operator,male,2024-05-27,wednesday,10.98,morning,6.4,mobile_equipment,operating_equipment,pit_collapse,fracture,hand_finger,days_away,none
152,INC-88231A35,formal_large,surface,south_africa,58,16.1,contractor,truck_operator,male,2020-12-21,friday,17.9,evening,4.3,none,maintenance_repair,other,amputation,hand_finger,days_away,partial
153,INC-8D200CC2,formal_small,surface,ghana,35,16.0,operator,supervisor,male,2022-07-25,wednesday,11.15,morning,10.1,components_parts,directing_equipment,fall_slip,multiple,torso,days_away,partial
154,INC-6EF24E09,formal_large,surface,ghana,63,16.4,operator,laborer,male,2022-10-13,wednesday,12.5,morning,1.7,mobile_equipment,other,hit_by_moving,fracture,multiple,fatality,full
155,INC-42CBBB54,artisanal,surface,ghana,23,2.7,operator,mechanic_repairman,male,2024-12-02,thursday,13.95,morning,4.1,haul_truck,other,falling,abrasion,foot_lower_leg,first_aid,none
156,INC-C16C0674,formal_large,surface,zimbabwe,42,16.4,operator,mechanic_repairman,male,2022-01-09,tuesday,12.06,morning,6.9,light_vehicle,other,hit_by_moving,amputation,hand_finger,permanent_disability,full
157,INC-DD5983FE,artisanal,surface,drc,31,4.4,operator,laborer,male,2021-11-05,friday,11.55,morning,2.0,mobile_equipment,operating_equipment,pit_collapse,abrasion,torso,days_away,none
158,INC-1CE78E33,artisanal,surface,ghana,28,5.1,operator,truck_operator,male,2023-10-21,saturday,11.56,morning,6.1,mobile_equipment,other,falling,abrasion,hand_finger,temporary_disability,none
159,INC-7F08A44C,artisanal,surface,tanzania,28,4.2,operator,mechanic_repairman,male,2020-01-01,sunday,11.08,morning,8.0,mobile_equipment,directing_equipment,pit_collapse,contusion,foot_lower_leg,restricted_work,none
160,INC-664FB616,formal_large,underground,south_africa,40,22.0,operator,mechanic_repairman,male,2020-06-24,tuesday,23.16,night,0.6,earth_moving,other,fall_from_height,other,hand_finger,temporary_disability,partial
161,INC-500AFB19,artisanal,underground,ethiopia,27,11.0,operator,mechanic_repairman,male,2023-02-21,friday,23.85,night,5.2,components_parts,walking,other,fracture,upper_extremity,days_away,none
162,INC-16239CEB,formal_large,surface,ghana,22,4.0,operator,supervisor,male,2021-08-30,thursday,12.24,morning,5.5,mobile_equipment,maintenance_repair,vehicle_motion,laceration,hand_finger,fatality,none
163,INC-4C940A47,formal_large,surface,zimbabwe,46,22.7,operator,truck_operator,male,2021-02-04,wednesday,9.72,morning,6.5,components_parts,lifting_lowering,struck_by_object,fracture,upper_extremity,days_away,full
164,INC-6C919133,formal_small,surface,south_africa,32,14.0,operator,mechanic_repairman,male,2024-02-18,wednesday,10.32,morning,2.7,mobile_equipment,maintenance_repair,vehicle_motion,multiple,upper_extremity,days_away,partial
165,INC-744B932E,formal_small,underground,other,46,23.9,operator,driller,male,2021-03-21,monday,13.72,morning,6.7,none,other,other,contusion,upper_extremity,first_aid,full
166,INC-C37E7377,artisanal,surface,other,25,9.0,operator,welder,male,2020-02-18,tuesday,12.29,morning,5.5,mobile_equipment,other,falling,fracture,hand_finger,restricted_work,none
167,INC-B435D65A,artisanal,underground,drc,39,5.9,contractor,blaster,male,2020-02-01,monday,12.57,morning,4.5,none,other,other,other,upper_extremity,days_away,none
168,INC-2B28002F,formal_large,surface,other,31,13.0,contractor,excavator_operator,male,2024-07-17,friday,12.66,morning,1.3,mobile_equipment,other,other,laceration,hand_finger,permanent_disability,full
169,INC-60A7B6E7,artisanal,surface,south_africa,22,6.0,operator,laborer,male,2022-08-28,monday,11.36,morning,0.3,mobile_equipment,other,other,fracture,hand_finger,days_away,none
170,INC-9E69D2AF,formal_large,underground,zimbabwe,60,17.9,operator,blaster,male,2020-01-25,tuesday,12.47,morning,11.1,earth_moving,other,other,laceration,head_face,permanent_disability,full
171,INC-0402FA4C,formal_small,surface,ghana,48,13.2,contractor,mechanic_repairman,male,2021-03-27,wednesday,10.19,morning,1.0,mobile_equipment,operating_equipment,fall_slip,laceration,hand_finger,first_aid,full
172,INC-C3FB63BD,formal_large,underground,other,64,17.4,operator,blaster,male,2021-08-22,monday,10.97,morning,4.3,none,barring_scaling,other,laceration,torso,days_away,full
173,INC-22B25744,artisanal,surface,south_africa,37,10.8,operator,welder,female,2024-12-20,tuesday,12.87,morning,11.3,haul_truck,directing_equipment,falling,laceration,upper_extremity,first_aid,none
174,INC-FCDA9719,formal_large,surface,south_africa,33,15.0,operator,truck_operator,male,2022-09-11,tuesday,13.2,morning,0.1,mobile_equipment,other,struck_by_object,multiple,hand_finger,fatality,full
175,INC-837C1032,formal_large,surface,tanzania,57,30.2,operator,welder,male,2024-03-05,friday,15.61,evening,4.0,mobile_equipment,other,other,laceration,upper_extremity,first_aid,partial
176,INC-FC8975C2,formal_small,surface,south_africa,25,7.0,contractor,mechanic_repairman,male,2022-03-30,sunday,12.7,morning,5.5,components_parts,maintenance_repair,hit_by_moving,amputation,hand_finger,fatality,none
177,INC-10C398EF,artisanal,surface,tanzania,35,8.7,operator,truck_operator,male,2023-08-09,friday,12.87,morning,5.1,mobile_equipment,lifting_lowering,falling,laceration,foot_lower_leg,first_aid,none
178,INC-62AC1D98,artisanal,surface,ghana,28,7.2,contractor,laborer,male,2020-03-08,wednesday,14.28,evening,11.4,mobile_equipment,lifting_lowering,falling,laceration,multiple,days_away,none
179,INC-E012D0BC,artisanal,surface,tanzania,34,14.5,operator,mechanic_repairman,female,2021-10-08,thursday,15.33,evening,4.1,mobile_equipment,other,pit_collapse,abrasion,upper_extremity,restricted_work,none
180,INC-A8E6A6B2,artisanal,surface,other,29,7.8,operator,other,male,2022-04-20,friday,15.36,evening,3.6,haul_truck,other,falling,abrasion,upper_extremity,days_away,none
181,INC-963C28A8,artisanal,surface,ethiopia,23,7.0,operator,other,male,2020-05-10,saturday,11.92,morning,6.6,mobile_equipment,other,pit_collapse,laceration,torso,first_aid,none
182,INC-FAE849B5,formal_small,surface,south_africa,44,26.0,contractor,truck_operator,male,2021-04-30,friday,11.79,morning,1.8,haul_truck,maintenance_repair,struck_by_object,amputation,upper_extremity,permanent_disability,full
183,INC-B507C8F8,formal_large,surface,south_africa,36,18.0,contractor,laborer,female,2023-05-06,tuesday,11.48,morning,3.8,haul_truck,directing_equipment,struck_by_object,multiple,upper_extremity,restricted_work,full
184,INC-006726D0,artisanal,surface,south_africa,23,7.0,operator,laborer,male,2023-06-04,friday,11.66,morning,8.3,mobile_equipment,other,struck_by_object,abrasion,foot_lower_leg,days_away,none
185,INC-AC4112AB,artisanal,underground,south_africa,35,5.3,contractor,driller,male,2020-02-10,friday,9.83,morning,2.5,none,drilling,hit_by_moving,abrasion,foot_lower_leg,first_aid,none
186,INC-6215AC14,formal_small,surface,ethiopia,38,6.1,contractor,mechanic_repairman,male,2021-04-27,tuesday,12.13,morning,0.2,mobile_equipment,maintenance_repair,other,laceration,hand_finger,fatality,full
187,INC-27B93943,formal_large,surface,ghana,38,15.7,contractor,truck_operator,female,2022-03-17,wednesday,14.77,evening,0.7,mobile_equipment,other,fall_slip,laceration,foot_lower_leg,days_away,full
188,INC-6AD4FCB6,artisanal,underground,south_africa,35,5.1,operator,driller,female,2021-05-12,thursday,14.95,evening,8.8,earth_moving,other,falling_object,fracture,head_face,fatality,partial
189,INC-ED2DC8FB,formal_large,surface,south_africa,34,16.0,contractor,other,male,2020-04-06,sunday,12.21,morning,2.1,hand_tools,maintenance_repair,struck_by_object,multiple,hand_finger,fatality,full
190,INC-4280AC7B,artisanal,surface,other,32,6.9,operator,mechanic_repairman,male,2020-03-10,saturday,9.0,morning,5.4,mobile_equipment,other,other,abrasion,hand_finger,days_away,none
191,INC-F2E11670,formal_large,surface,south_africa,31,13.0,operator,excavator_operator,male,2022-10-19,wednesday,11.95,morning,6.2,haul_truck,other,trapped_between,laceration,head_face,restricted_work,full
192,INC-5DA1E6F0,formal_large,surface,ghana,38,20.0,operator,laborer,male,2021-10-31,friday,8.22,morning,7.5,haul_truck,other,hit_by_moving,fracture,hand_finger,days_away,full
193,INC-0AF87169,artisanal,surface,zimbabwe,28,12.0,operator,mechanic_repairman,male,2022-10-18,wednesday,12.26,morning,0.0,mobile_equipment,operating_equipment,falling,abrasion,foot_lower_leg,temporary_disability,none
194,INC-0AE75637,formal_large,underground,south_africa,44,22.3,contractor,other,male,2023-07-14,saturday,10.69,morning,5.5,rock_drill,drilling,hit_by_moving,contusion,upper_extremity,temporary_disability,full
195,INC-017D5EF1,formal_large,underground,other,54,24.0,operator,mechanic_repairman,male,2022-08-26,wednesday,1.74,night,2.4,rock_drill,other,other,laceration,torso,days_away,full
196,INC-5004B967,formal_small,surface,south_africa,45,11.4,operator,excavator_operator,male,2022-10-13,monday,17.43,evening,4.9,components_parts,other,hit_by_moving,laceration,multiple,days_away,full
197,INC-FE4B9F7B,artisanal,surface,tanzania,29,7.4,contractor,other,male,2023-07-28,saturday,12.62,morning,11.6,mobile_equipment,operating_equipment,struck_by_object,fracture,torso,permanent_disability,none
198,INC-37805A4E,formal_large,underground,ethiopia,54,26.9,operator,other,male,2020-11-29,thursday,23.86,night,5.1,none,other,falling_object,laceration,multiple,first_aid,none
199,INC-4B58E401,formal_large,surface,drc,28,10.0,operator,mechanic_repairman,male,2021-02-20,saturday,14.89,evening,4.2,mobile_equipment,maintenance_repair,other,multiple,multiple,first_aid,full
200,INC-154228E6,artisanal,surface,tanzania,28,1.5,operator,mechanic_repairman,male,2023-08-19,wednesday,12.65,morning,4.9,haul_truck,cleaning_clearing,pit_collapse,abrasion,torso,restricted_work,none
201,INC-8B15D2FD,artisanal,surface,drc,18,2.0,operator,truck_operator,male,2021-03-18,friday,16.12,evening,7.6,haul_truck,other,falling,fracture,hand_finger,first_aid,none
202,INC-D364CCB1,formal_small,surface,ghana,38,11.8,operator,supervisor,male,2024-05-14,monday,15.03,evening,9.1,haul_truck,maintenance_repair,other,amputation,hand_finger,days_away,full
203,INC-999CE506,formal_large,surface,zimbabwe,49,12.4,contractor,excavator_operator,male,2022-01-29,friday,11.7,morning,4.5,mobile_equipment,cleaning_clearing,other,amputation,foot_lower_leg,days_away,partial
204,INC-A97C5976,formal_large,surface,tanzania,46,17.3,operator,welder,male,2020-05-27,sunday,14.3,evening,5.3,hand_tools,directing_equipment,struck_by_object,laceration,foot_lower_leg,restricted_work,full
205,INC-349200B1,formal_large,surface,ethiopia,34,13.1,operator,supervisor,male,2023-07-07,friday,10.14,morning,3.5,none,other,struck_by_object,laceration,upper_extremity,days_away,full
206,INC-E0D6FCB7,formal_large,surface,zimbabwe,51,33.0,operator,other,male,2022-02-16,friday,11.7,morning,4.5,haul_truck,operating_equipment,struck_by_object,burns,multiple,days_away,full
207,INC-608EF95A,artisanal,underground,south_africa,31,5.5,contractor,laborer,male,2020-08-01,thursday,2.34,night,4.2,none,other,other,laceration,multiple,fatality,none
208,INC-6E0084D1,formal_large,surface,ghana,37,19.0,operator,mechanic_repairman,male,2021-01-23,wednesday,14.31,evening,5.5,light_vehicle,maintenance_repair,struck_by_object,laceration,foot_lower_leg,days_away,none
209,INC-96DD6C45,formal_small,surface,ghana,35,17.0,contractor,supervisor,male,2024-06-05,friday,13.07,morning,7.3,haul_truck,operating_equipment,other,multiple,foot_lower_leg,permanent_disability,full
210,INC-21959D98,artisanal,surface,south_africa,34,4.2,operator,truck_operator,male,2022-04-19,sunday,17.69,evening,1.3,mobile_equipment,directing_equipment,falling,abrasion,torso,restricted_work,none
211,INC-39CE187A,formal_small,surface,ghana,47,17.7,operator,mechanic_repairman,male,2021-04-05,tuesday,11.8,morning,10.8,haul_truck,directing_equipment,struck_by_object,burns,hand_finger,days_away,full
212,INC-335E8D06,formal_large,underground,south_africa,43,13.9,operator,other,male,2022-09-17,wednesday,3.52,night,4.2,none,drilling,other,laceration,upper_extremity,days_away,partial
213,INC-C18C1AD2,artisanal,underground,ethiopia,31,12.6,operator,driller,male,2020-08-21,saturday,13.04,morning,6.7,none,charging_up,other,abrasion,multiple,days_away,none
214,INC-04AAE824,artisanal,surface,tanzania,43,12.5,operator,truck_operator,male,2021-12-15,monday,15.22,evening,3.4,mobile_equipment,operating_equipment,other,abrasion,upper_extremity,days_away,none
215,INC-9A021EDF,artisanal,surface,ethiopia,23,7.0,operator,truck_operator,male,2022-12-29,wednesday,12.77,morning,4.2,mobile_equipment,lifting_lowering,struck_by_object,contusion,multiple,temporary_disability,none
216,INC-B87C69C0,formal_large,surface,tanzania,38,20.0,operator,other,male,2024-10-13,thursday,9.93,morning,6.9,none,cleaning_clearing,other,fracture,foot_lower_leg,temporary_disability,none
217,INC-E541E9B7,formal_large,surface,south_africa,37,19.0,operator,welder,male,2021-05-18,wednesday,12.0,morning,7.9,components_parts,maintenance_repair,hit_by_moving,fracture,torso,fatality,full
218,INC-E78C91CC,artisanal,surface,south_africa,26,6.5,operator,laborer,male,2024-02-18,friday,10.84,morning,3.7,mobile_equipment,maintenance_repair,pit_collapse,laceration,hand_finger,first_aid,none
219,INC-7240507B,formal_small,surface,tanzania,32,14.0,operator,mechanic_repairman,male,2022-01-16,wednesday,14.3,evening,10.1,components_parts,lifting_lowering,other,fracture,upper_extremity,days_away,full
220,INC-0977EA5B,formal_large,surface,drc,39,21.0,operator,mechanic_repairman,male,2024-06-16,sunday,12.92,morning,1.0,components_parts,other,other,laceration,multiple,fatality,full
221,INC-7DAEB845,formal_small,surface,tanzania,53,16.6,contractor,other,male,2020-04-21,wednesday,12.2,morning,1.9,mobile_equipment,cleaning_clearing,hit_by_moving,fracture,multiple,fatality,none
222,INC-1D5C1FF2,artisanal,surface,tanzania,31,5.7,contractor,other,female,2020-09-05,saturday,14.01,evening,11.7,mobile_equipment,lifting_lowering,struck_by_object,fracture,hand_finger,days_away,none
223,INC-B230FFB9,artisanal,surface,tanzania,32,2.7,operator,welder,male,2022-04-29,sunday,10.86,morning,5.1,components_parts,other,other,other,multiple,temporary_disability,none
224,INC-B3694AF6,formal_large,surface,tanzania,45,24.2,operator,mechanic_repairman,male,2023-12-10,thursday,10.39,morning,9.0,mobile_equipment,lifting_lowering,hit_by_moving,contusion,foot_lower_leg,first_aid,full
225,INC-02E088B6,artisanal,surface,tanzania,18,0.7,contractor,mechanic_repairman,male,2021-07-08,tuesday,14.38,evening,11.2,mobile_equipment,maintenance_repair,falling,contusion,torso,days_away,none
226,INC-14FB5EA0,formal_large,surface,tanzania,52,10.4,contractor,other,female,2020-08-06,saturday,10.53,morning,1.3,hand_tools,cleaning_clearing,trapped_between,contusion,multiple,days_away,full
227,INC-EC67689D,formal_small,surface,south_africa,47,12.3,operator,mechanic_repairman,female,2020-11-06,thursday,10.58,morning,9.6,haul_truck,maintenance_repair,struck_by_object,multiple,upper_extremity,temporary_disability,full
228,INC-CFB3FFDC,artisanal,surface,south_africa,35,6.0,operator,truck_operator,female,2021-06-12,friday,12.07,morning,1.1,mobile_equipment,other,falling,contusion,foot_lower_leg,days_away,none
229,INC-B8A83906,formal_large,surface,ghana,37,19.0,operator,laborer,male,2021-12-06,monday,10.88,morning,9.0,mobile_equipment,other,struck_by_object,fracture,hand_finger,restricted_work,partial
230,INC-75BA2894,formal_large,underground,zimbabwe,27,9.0,operator,driller,female,2022-11-15,thursday,20.8,evening,5.8,none,charging_up,falling_object,other,foot_lower_leg,permanent_disability,full
